LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_entity_default_photo
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(ENTITY_ID,PHOTO_ID,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BEGINDATA
0IHV4863S0XD1MIG,SEPIF34Y2CE4JLZW,I,1999011305:43:20-480,-900
0IHUKOU090XD1MIG,DBLMHTN0AJ7S6UG7,I,1999011305:44:18-480,-900
0IHUZ8P000XD1MIG,YB9RW3ZT1I7LDWLL,I,1999011305:46:50-480,-900
0IHUV5D330XD3MIG,EA6A6F7KMC1U5HOD,I,1999011305:58:28-480,-900
0IHUSCD200XD3MIG,S92DU61E8OUSYFUJ,I,1999011306:00:16-480,-900
0IHUO5I000XD3MIG,YIBDK5QMHGF1RFZ5,I,1999011306:01:12-480,-900
0IHV02F000X31MIG,LSCXP45WZIUQ4Y9S,I,1999011306:10:56-480,-900
0IHULA8UG0XD3MIG,XUD4W0AZIZZE3Y3D,I,1999011306:16:54-480,-900
0IHVHTP000X51MIG,X73ZYBI8JH7HM5X6,I,1999011306:19:30-480,-900
0IHUWGM000XD3MIG,GI3O06RJZEYBWG3I,I,1999011306:31:58-480,-900
0IHUW35H10XD7MIG,R7BLDZYGM5FS2TTR,I,1999011306:37:44-480,-900
0IHVAI3000X44MIG,MBCC28N20RW4Z7ZN,I,1999011306:56:22-480,-900
0IHUT2H2D0XD3MIG,RDNJI97YR68NON97,I,1999011322:05:42-480,-900
0IHULAH6X0XD3MIG,V52Z71WWM1RKDZNY,I,1999011322:06:34-480,-900
0IHUW3I000XD3MIG,SKVZTNWWVT6OH92M,I,1999011322:07:48-480,-900
0IHVNNBOM0X83MIG,FHDLTIAQ2G7VXXGD,I,1999011322:09:32-480,-900
0IHUWHB4F0XD3MIG,HK3JBJ59HCBXOLIW,I,1999011322:24:44-480,-900
0IHUYYW860XD7MIG,ELWMFP769U1TTJ4E,I,1999011322:44:46-480,-900
0IHUSDW000XD3MIG,ECUNPCDA2ZENRBML,I,1999011323:03:20-480,-900
0IHULGO000XD3MIG,QWDK5ZLTR47KTHHJ,I,1999011323:11:44-480,-900
0IHUPLD160XD3MIG,RWAMX7JCNGTMZTAV,I,1999011404:05:56-480,-900
0IHUWHV1J0XD3MIG,NGOEA3L8NYJKJ31T,I,1999011404:41:44-480,-900
0IHUNG8000X31MIG,ZLKRK7DQQW30YQ83,I,1999011404:54:02-480,-900
0IHUWHY000XD3MIG,WX4WCZBU77F3633O,I,1999011404:57:46-480,-900
0IHUYXY000XD2MIG,F8PZXA4BFIALDCYA,I,1999011405:02:00-480,-900
0IHUYX1C40XD7MIG,ZC0U4OYVD2CDJSLJ,I,1999011405:06:14-480,-900
0IHVM07B10X85MIG,HL03IUDJAQPRNY0C,I,1999011405:13:00-480,-900
0IHULMF000X22MIG,F2GVZL434ZU8T1V9,I,1999011405:20:30-480,-900
0IHUWHP110XD3MIG,R3W6141NJOWRDVY1,I,1999011405:23:40-480,-900
0IHUW7IHE0XD7MIG,TPK2EE3HTAS51AA9,I,1999011405:34:46-480,-900
0IHV3PT4Q0XD1MIG,T5XP7R3ZSLM474D9,I,1999011406:14:46-480,-900
0IHULZO000XD7MIG,O3Q7QYZC5Y03SJ87,I,1999011406:29:00-480,-900
0IHVM3E3F0X85MIG,YP8VAP840XRZL086,I,1999011406:44:04-480,-900
0IHUWHI000XD3MIG,Y5C0SJB1XDMPFZ89,I,1999011406:47:18-480,-900
0IHUNO5060XD3MIG,C0GMZKSS1GWQR8CK,I,1999011418:05:58-480,-900
0IHUWIM000XD3MIG,HHX0NW8178D2CP8E,I,1999011418:22:58-480,-900
0IHUWIN090XD3MIG,E8N8QKXB00P5SKK5,I,1999011419:22:28-480,-900
0IHURJQ1C0XD3MIG,LAB0U7GS7DWFN40J,I,1999011419:27:26-480,-900
0IHUSPI000XD1MIG,IGHVEBHU1ZNBL8TM,I,1999011420:39:02-480,-900
0IHUIQ4000X22MIG,PHCTM8N0WCNXB89S,I,1999011421:41:26-480,-900
0IHVGPF000X44MIG,EOZLC4AVYUYQ0QTT,I,1999011421:46:28-480,-900
0IHUWIO1F0XD3MIG,GXG18SSHU88XUCAM,I,1999011421:50:46-480,-900
0IHUTT04U0XD3MIG,DZ5GKTMHEDEHNINW,I,1999011501:44:56-480,-900
0IHUWD0TQ0XD7MIG,ET2VUN79OWS064WL,I,1999011501:57:46-480,-900
0IHUL72PR0XD3MIG,JI4FE0R7TBXQYTLD,I,1999011502:03:28-480,-900
0IHUWIU000XD3MIG,WE0TPCGYNKSP8T81,I,1999011503:02:38-480,-900
0IHVBOJ300X51MIG,ZWY8Z5GJRHIUMBPO,I,1999011503:09:04-480,-900
0IHVM3DJA0X85MIG,E1QDY2M7SUVPYNMK,I,1999011503:14:40-480,-900
0IHUWIP1Q0XD3MIG,UWAU7URK9GJ8R87V,I,1999011503:28:50-480,-900
0IHUWIR1I0XD3MIG,HX8GMXPOCP2MNNKQ,I,1999011503:35:52-480,-900
0IHUP8Y1K0X23MIG,A0IVDGITX0KEY3H8,I,1999011503:38:36-480,-900
0IHULADYI0XD3MIG,XYAJBYCFXE512S33,I,1999011503:42:18-480,-900
0IHUSHS000XD3MIG,MPJBQ394K9PJCAW9,I,1999011503:46:56-480,-900
0IHVNJFMM0X83MIG,IOKW3SFJD8T0VU93,I,1999011504:55:48-480,-900
0IHUWJ1000XD3MIG,M472D84VGBNFWVBD,I,1999011504:59:02-480,-900
0IHUWIV000XD3MIG,HZ395NN9BZS6M5C3,I,1999011505:02:48-480,-900
0IHVRAO5C0X83MIG,WOGXIEGPOJ93RPAH,I,1999011505:06:34-480,-900
0IHUWIY000XD3MIG,BOY6P83E3RKJJEGY,I,1999011505:18:24-480,-900
0IHUVCV190XD3MIG,QI5ZHTCMHKZUVKQR,I,1999011505:22:20-480,-900
0IHUWJ5000XD3MIG,R6PLZHZJLLDRNFZK,I,1999011506:00:26-480,-900
0IHUVWF000X31MIG,HK68B1SUOQPWMW5P,I,1999011506:13:08-480,-900
0IHUWJ3000XD3MIG,J9040CVFM0DNDQV2,I,1999011506:18:18-480,-900
0IHVOS41K0X84MIG,MG0D3I06UY4TRY1Q,I,1999011506:24:26-480,-900
0IHUWIX000XD3MIG,PTCE7KS7DKU29FBJ,I,1999011506:34:50-480,-900
0IHUXQY000X31MIG,FFWRKA19ULZS0WOF,I,1999011517:52:52-480,-900
0IHUWK12X0XD3MIG,ZRWJ59EFXK2TS9MQ,I,1999011518:28:06-480,-900
0IHUZ763F0XD7MIG,SQWGS82BI40HWJOI,I,1999011518:35:32-480,-900
0IHVNFF000X84MIG,TZIHKJRL585O06JL,I,1999011520:16:26-480,-900
0IHVLZHWS0X85MIG,HQ90DC704G5ENBX8,I,1999011521:28:48-480,-900
0IHVNFW710X83MIG,BGG3SLHAK4LJUPKJ,I,1999011521:31:00-480,-900
0IHUWK3000XD3MIG,SWP31LG13DNQTSE6,I,1999011522:11:04-480,-900
0IHUP151C0XD3MIG,JMVBCLA6L2OKNPP9,I,1999011522:22:54-480,-900
0IHUWK9000XD3MIG,STEB1EWT59ODDQEX,I,1999011523:20:20-480,-900
0IHULXI000XD3MIG,VU7UKR8ZAZZ82N1V,I,1999011601:53:04-480,-900
0IHUWKL000XD3MIG,XADMC42VEPPX6POP,I,1999011602:01:24-480,-900
0IHUWKF000XD3MIG,N4XJVSB1PK1T6KBV,I,1999011602:07:12-480,-900
0IHUWKJ000XD3MIG,OW1L68XXINXK1CQC,I,1999011602:12:16-480,-900
0IHUJTCBJ0XD2MIG,XBPY60SMO1YRVDCZ,I,1999011604:59:58-480,-900
0IHV4G64L0XD1MIG,QISIVEWB9DBIDUVG,I,1999011605:05:00-480,-900
0IHVO2B4Y0X85MIG,X7TV1YYI05JTARFC,I,1999011605:09:20-480,-900
0IHUOIY2F0X23MIG,TXPB48MI24QP01H9,I,1999011605:24:14-480,-900
0IHUWKO090XD3MIG,JRM34Y9OC92QSG05,I,1999011605:27:56-480,-900
0IHUWKM060XD3MIG,QOKO2O2S07D6O80H,I,1999011605:33:32-480,-900
0IHUJV7VO0X23MIG,ZB2HP016VHCY76Z9,I,1999011605:36:32-480,-900
0IHULFO000XD7MIG,G52GE86I8NTSTCF4,I,1999011606:34:00-480,-900
0IHURHG1K0XD3MIG,FXBZ0R1J0UAC7DVJ,I,1999011606:39:28-480,-900
0IHUNPH000XD3MIG,QZIN0QMRFPM4H6ZY,I,1999011606:43:40-480,-900
0IHUR741C0XD3MIG,Q3XKIJ90048YYPFH,I,1999011606:50:40-480,-900
0IHUU7L000XD3MIG,VF2XA1XSYJ7C7RBI,I,1999011606:59:48-480,-900
0IHVR3P2B0X84MIG,GRD401BARCNBBM3P,I,1999011607:04:30-480,-900
0IHUV17950XD3MIG,R4W8KKIVU4QOAMBB,I,1999011607:06:42-480,-900
0IHUUXR000XD3MIG,C4P51I3H4T41P77L,I,1999011607:10:32-480,-900
0IHUP1W2Q0X23MIG,CBAFGC790ATC82V2,I,1999011607:25:40-480,-900
0IHURCG0V0XD3MIG,TJ9M1PCN3K1MUY4G,I,1999011607:31:58-480,-900
0IHVMFW000X84MIG,A64HFX8MPLKJWJKP,I,1999011612:29:10-480,-900
0IHUWL5000XD3MIG,K7HUIH6G9Z2BXQOY,I,1999011616:16:28-480,-900
0IHUMIT2O0XD1MIG,AVV3CR9JSIOTQ2HF,I,1999011623:10:02-480,-900
0IHUWLU000XD3MIG,VDM9MM7CTTSJQF58,I,1999011623:27:38-480,-900
0IHUQFN090XD1MIG,QT2GN7V7HSZZMIYP,I,1999011704:00:08-480,-900
0IHUWM8000XD3MIG,O0JNHGD0RV2AQAV5,I,1999011704:05:52-480,-900
0IHUWM0200XD3MIG,F4X7GO5UW3RSLFW5,I,1999011704:11:14-480,-900
0IHUWLV000XD3MIG,KKS15C3BS6O8G2S1,I,1999011704:16:26-480,-900
0IHUORS000X22MIG,O9SNSJNXARCGYQL9,I,1999011704:35:58-480,-900
0IHUWM92Y0XD3MIG,ZVWD56IQQOWBH578,I,1999011706:12:32-480,-900
0IHVKLEKD0X84MIG,U3ZTDZG6BDPFU1CW,I,1999011706:18:22-480,-900
0IHUNKZ3C0XD2MIG,IMZFMZ07G7LEAM17,I,1999011706:25:24-480,-900
0IHULGJ1F0XD1MIG,JBTHCEN3UDC3I13U,I,1999011706:35:18-480,-900
0IHUP16090X22MIG,HKJNTVIA41FB5TPR,I,1999011706:48:02-480,-900
0IHVM4AEB0X85MIG,P4KCOW6FNSSHC0FP,I,1999011707:03:04-480,-900
0IHUWM3000XD3MIG,OM1DL1LMGBFTMFSB,I,1999011707:08:54-480,-900
0IHUWM50D0XD3MIG,K703FTI6N3LTWS65,I,1999011710:17:24-480,-900
0IHUWN8000XD3MIG,FXCUBWX4QMVJ9FVN,I,1999011716:46:48-480,-900
0IHUYQ2540XD7MIG,K3L6CEU8E6NWQI1L,I,1999011717:48:12-480,-900
0IHUL5G060X30MIG,NAVEJCSHA3U8RZIE,I,1999011718:58:08-480,-900
0IHUW05000XD2MIG,Q4Q04DTX0ZXVJYGR,I,1999011721:48:44-480,-900
0IHV42Z000XD1MIG,HJRTDUQXFAZ5668T,I,1999011801:19:40-480,-900
0IHUWNA000XD3MIG,QEXP1F6T91U3NK8Q,I,1999011803:25:24-480,-900
0IHVF43000X41MIG,GZR9BIR89ILV27KF,I,1999011816:40:30-480,-900
0IHUZ5A2I0XD2MIG,X9NMYBXGKJFI4SDD,I,1999011821:14:26-480,-900
0IHUME7090X22MIG,P5E44XXZ23JOVDKC,I,1999011821:23:18-480,-900
0IHUWNZ0D0XD3MIG,E6A7CAEWIOTO865A,I,1999011902:15:48-480,-900
0IHUWO2000XD3MIG,F4WGMMO1OHBIQ7RP,I,1999011902:30:30-480,-900
0IHVQHV5P0X84MIG,J9BPMDWJDU73W1EV,I,1999011902:40:36-480,-900
0IHUWOE060XD3MIG,WO7CFVIK4SZF14TL,I,1999011902:50:24-480,-900
0IHUV501K0XD3MIG,XTOJUCEM92HLLLSF,I,1999011902:57:56-480,-900
0IHUR6K000XD1MIG,F4VJ3XGAP073UMB5,I,1999011905:17:50-480,-900
0IHUN06000XD3MIG,JM2STXOK0ZCFTQ67,I,1999011905:32:26-480,-900
0IHUL931N0XD2MIG,OUYXP070DMZ2XYDS,I,1999011905:40:28-480,-900
0IHUMPP1K0XD7MIG,DCG4Y3RA9TQS4C06,I,1999011905:45:34-480,-900
0IHVLZIAJ0X85MIG,T16RXXHDJLO4MJBZ,I,1999011906:35:04-480,-900
0IHUN8G1W0X22MIG,WSHN1R6YKOD44OEC,I,1999011906:54:16-480,-900
0IHVBP5NP0X51MIG,D1EW7V0P35H2Y5T4,I,1999011912:16:06-480,-900
0IHUZ66E50XD7MIG,EVQ4G7ZPAURVZPWX,I,1999011919:02:00-480,-900
0IHUR4W360X23MIG,LR2V254LX3WMWAZ1,I,1999011919:09:40-480,-900
0IHVR4L0Y0X84MIG,AJHCGKGN7Q8GFYQL,I,1999011920:20:34-480,-900
0IHUZGE930XD7MIG,EV4SO97DZMOD4MIK,I,1999011922:11:02-480,-900
0IHV48Q000XD2MIG,NJX0Z4YZ79WE3IQF,I,1999011922:23:10-480,-900
0IHUWOY1C0XD3MIG,PHJWFQFM6802CGPI,I,1999012002:05:48-480,-900
0IHUWP8000XD3MIG,G2IDWCM7F7YGPJTH,I,1999012002:53:02-480,-900
0IHULT00D0X23MIG,P42Z85OMAFW1QVHO,I,1999012002:57:14-480,-900
0IHUYDP000XD2MIG,HDR9KYBJ1FLTA5LE,I,1999012003:02:00-480,-900
0IHUWOU000XD3MIG,G92HZH49T7XGU7LT,I,1999012003:05:00-480,-900
0IHUNLT090XD3MIG,NZH5YG861NW6YGLV,I,1999012003:12:56-480,-900
0IHUWPA0V0XD3MIG,K3UYGFX0JOYUDHUD,I,1999012003:16:18-480,-900
0IHUWPD000XD3MIG,FT6N3PII23RCM0YW,I,1999012003:24:30-480,-900
0IHV2ZO000X30MIG,UG2U5QML0PQD7PRD,I,1999012003:29:04-480,-900
0IHUNCW0E0X22MIG,WIIUPP7F0J0GH8BM,I,1999012003:31:58-480,-900
0IHVRKC000X83MIG,KXOJI87E3PMZXCWB,I,1999012003:36:38-480,-900
0IHUWOW000XD3MIG,LJ3H569F0SIC2HWC,I,1999012003:40:12-480,-900
0IHVGDK000X42MIG,UBVS98PE87AXYS51,I,1999012003:44:44-480,-900
0IHUWP1000XD3MIG,O6SOZTZZMEWCHS1H,I,1999012003:48:22-480,-900
0IHULVA0D0X23MIG,RZAG6XZXJEQ1GD6H,I,1999012003:52:20-480,-900
0IHUWQ1000XD3MIG,QMDTNTL6J6YQ3NRL,I,1999012005:46:30-480,-900
0IHV45R3O0XD2MIG,E39J239G9UITTFKL,I,1999012006:01:56-480,-900
0IHUWPT000XD3MIG,ONIIETFSP7DWB5DX,I,1999012006:06:32-480,-900
0IHUWQ4000XD3MIG,HTTP0ZZX8FFLKBYK,I,1999012006:07:44-480,-900
0IHUWPR000XD3MIG,S58YNWYD6HVXXRV0,I,1999012006:14:12-480,-900
0IHUWPF000XD3MIG,MKHFOWY2ZI7R24WB,I,1999012006:18:14-480,-900
0IHUWPO000XD3MIG,TXEPYN8Q5K6LMQLQ,I,1999012006:19:44-480,-900
0IHUSTV090XD2MIG,MGP4YA1Z3QOHHEBK,I,1999012006:25:54-480,-900
0IHUWPK000XD3MIG,OT53HXGHZDFWXPWL,I,1999012006:31:38-480,-900
0IHUWMF000XD1MIG,PPEQK6J036A7NAJ8,I,1999012006:38:18-480,-900
0IHUWP3000XD3MIG,AJPEHACXUKPQ5STR,I,1999012006:46:24-480,-900
0IHVR3A4G0X83MIG,MBK7VPU3CVRV6NRM,I,1999012006:53:12-480,-900
0IHUOF4000X23MIG,VI0CF03J0TGFR8U5,I,1999012007:05:08-480,-900
0IHUWQP1C0XD3MIG,IE8UKJVPNJYJUDJI,I,1999012016:18:10-480,-900
0IHUPIU000XD3MIG,GK4MHRENVF97UQ61,I,1999012017:20:30-480,-900
0IHUWQV000XD3MIG,R84FBZRU9B2N9V5J,I,1999012017:38:04-480,-900
0IHUL6Y4N0XD3MIG,E6YWJAQRER25JBGD,I,1999012018:45:16-480,-900
0IHULA2210XD3MIG,Y3SZWLVAT3TUL3FZ,I,1999012020:17:10-480,-900
0IHUWR1000XD3MIG,JASAZ2Q3FGRXJHAC,I,1999012021:21:52-480,-900
0IHUWQW060XD3MIG,SZPM7GWAGH9KWWLQ,I,1999012021:31:10-480,-900
0IHUWQY2W0XD3MIG,TFF39SNEFMP5OHWR,I,1999012021:36:18-480,-900
0IHUJDF1M0X22MIG,YKQO9KCLOW99TMZC,I,1999012022:10:08-480,-900
0IHUWQZ1N0XD3MIG,U1ARQ7CDP238WE65,I,1999012022:15:08-480,-900
0IHUZJA1Y0XD2MIG,O33IX1PZNGTMCI1H,I,1999012022:19:32-480,-900
0IHUYD36S0XD7MIG,EO5Y1JTEPFXYV85Q,I,1999012022:24:22-480,-900
0IHV51M060X30MIG,OFOZ7KRG4MTHXRC6,I,1999012022:25:48-480,-900
0IHUU012Q0XD3MIG,FKPDQ06RZPGSFNGM,I,1999012022:31:56-480,-900
0IHVC2Q000X44MIG,NKQF7JO00PIP15B2,I,1999012022:33:10-480,-900
0IHVJB23I0X78MIG,XXGN426Z696SRI60,I,1999012102:23:30-480,-900
0IHUPTT000XD3MIG,XYQXF30VT2CTNSA7,I,1999012102:28:48-480,-900
0IHUTMO000XD1MIG,O307IIM6GWD112I5,I,1999012102:40:34-480,-900
0IHUT5X000XD1MIG,ITZK3JD3083UUXQ6,I,1999012102:48:16-480,-900
0IHVOPR190X84MIG,MAY23X1L8JKSO3IK,I,1999012102:58:50-480,-900
0IHUWR71F0XD3MIG,O8Y9Z5R0BT5HXPQ2,I,1999012103:02:38-480,-900
0IHUWRN000XD3MIG,CD5H1HICFOJ0ABRI,I,1999012105:27:34-480,-900
0IHVNDZJS0X83MIG,IVGNHH67FRD9E2BG,I,1999012105:36:42-480,-900
0IHUKS6000XD1MIG,KP5E62AO2BPPD3O9,I,1999012105:42:56-480,-900
0IHUWRQ0X0XD3MIG,VY4ESRDIOGOQFMOM,I,1999012105:47:06-480,-900
0IHVBNVEI0X51MIG,A9NYNRYQP9QJTML7,I,1999012105:50:56-480,-900
0IHUWRS2O0XD3MIG,YB0RCA93G633VBEK,I,1999012105:56:20-480,-900
0IHUWRI000XD3MIG,K2PD3P239FFXW920,I,1999012106:07:34-480,-900
0IHUNOV000XD3MIG,EG3JHSEKGRWMYVCW,I,1999012106:44:52-480,-900
0IHVMTX1F0X85MIG,GJWWKGHDYQ95UPH4,I,1999012106:49:58-480,-900
0IHUWRT150XD3MIG,VOA5DKA860TB5X2Z,I,1999012106:55:46-480,-900
0IHVCMJ000X51MIG,CBTB4FLSCCX786N7,I,1999012107:01:18-480,-900
0IHUM1F0Y0XD3MIG,FHT2GPRN13RB318Y,I,1999012107:05:52-480,-900
0IHUPZD000XD3MIG,I5LLH3UBLBP558X5,I,1999012110:25:12-480,-900
0IHUL86KD0XD3MIG,O3CI00O5FRX2RHIO,I,1999012114:49:06-480,-900
0IHUWSM060XD3MIG,WFBZTSVXSZTL04KM,I,1999012117:03:54-480,-900
0IHUSIT000XD3MIG,MAFLJO13Z33CP4DL,I,1999012117:21:34-480,-900
0IHUWSI000XD3MIG,S30OVR0EPS5HAD2N,I,1999012117:29:10-480,-900
0IHUKYX190X22MIG,J2QSDXYKLIQLEZ8T,I,1999012117:30:30-480,-900
0IHUWSK060XD3MIG,LOYGSNYZ8NQSYFQN,I,1999012117:55:06-480,-900
0IHUWSQ0Y0XD3MIG,FG2Y40OKY9XMPC3L,I,1999012118:00:34-480,-900
0IHUYL9230XD2MIG,CR702C8ZEFFFV29M,I,1999012118:09:20-480,-900
0IHURTM0X0XD3MIG,LFUJYN2RDYKMI137,I,1999012118:19:50-480,-900
0IHUWST0D0XD3MIG,VMTABAAUU9GSOQO0,I,1999012118:33:12-480,-900
0IHUWSP000XD3MIG,JREFQS46AG7LPXYX,I,1999012118:35:22-480,-900
0IHULBRT80XD3MIG,SVWK26O4KBHT6SKU,I,1999012118:36:42-480,-900
0IHUUY8000XD3MIG,UPVBSJYG1JUKR9M3,I,1999012119:13:34-480,-900
0IHUWSW000XD3MIG,Y0JLD6TT23AIYB2N,I,1999012119:44:24-480,-900
0IHUWSX0V0XD3MIG,Y9PQZLTAB45PARSJ,I,1999012120:43:02-480,-900
0IHVM3XHC0X85MIG,H32TDY7IM1NJLO1S,I,1999012121:08:22-480,-900
0IHUOS9090X23MIG,EPSU9GKE8MNVJPXV,I,1999012121:09:00-480,-900
0IHVE7B060X51MIG,PPY15HRLGCMZDAZQ,I,1999012121:18:28-480,-900
0IHUNEC000X31MIG,IVSTTP32ZI5PM02H,I,1999012202:14:02-480,-900
0IHUWTD000XD3MIG,CCV1CK6WLOBQ3J4S,I,1999012202:58:10-480,-900
0IHUWSZ090XD3MIG,JYNFKEFOHQOMSSVB,I,1999012203:00:50-480,-900
0IHUPSK000X22MIG,WVHTTSMEBTKHCAT6,I,1999012203:03:36-480,-900
0IHUWTT0A0XD3MIG,G3RCOMRUODJJOXOX,I,1999012203:05:02-480,-900
0IHUMPE000XD3MIG,ASNCDY68GK1VBTZF,I,1999012203:08:34-480,-900
0IHVJFX1C0X78MIG,F0353UVR2OAE2JPX,I,1999012203:10:06-480,-900
0IHUWTO1I0XD3MIG,UVHR7PM4Z0AOKQ4Z,I,1999012203:12:56-480,-900
0IHUWTR1C0XD3MIG,YVKPSVZZ2WTD2RRD,I,1999012203:13:56-480,-900
0IHVNJJT80X83MIG,JINGVDA0GPJX4DMI,I,1999012203:20:10-480,-900
0IHUWTH000XD3MIG,IFKKG2BRDULF989W,I,1999012203:21:08-480,-900
0IHUWTL000XD3MIG,ZV65M37VCSDKIO8X,I,1999012203:25:12-480,-900
0IHUWT41K0XD3MIG,KL9F9EGEPH9XIICA,I,1999012203:26:16-480,-900
0IHV5G4000X31MIG,ULHP7X8EXRF3YLVV,I,1999012203:34:02-480,-900
0IHULD0E00XD3MIG,ARE058T405TDL2EZ,I,1999012203:35:46-480,-900
0IHUT2E060X31MIG,C0WKU1LJPST20390,I,1999012203:43:24-480,-900
0IHUWT2000XD3MIG,OFC1VI6PHBDDFM18,I,1999012204:15:14-480,-900
0IHV5DK000X31MIG,P1CNVZ68SMGVPJKG,I,1999012205:41:24-480,-900
0IHUL9D470XD3MIG,XS1AKM0DLAYGQ8OG,I,1999012205:43:48-480,-900
0IHUWTV000XD3MIG,JI4L6508SYNCBNR8,I,1999012205:46:12-480,-900
0IHVMU3000X84MIG,CRN56JTHII76G4FF,I,1999012205:48:48-480,-900
0IHUWU00V0XD3MIG,LD3UWLDGBIMWKLR2,I,1999012205:59:46-480,-900
0IHUWU3000XD3MIG,ZALGNE38Y3KKC87T,I,1999012206:01:20-480,-900
0IHUX8R000XD1MIG,LYWAGI4N4ODVCC2S,I,1999012206:03:10-480,-900
0IHULEBPL0XD3MIG,GBBUZDM7OIH9B62N,I,1999012206:10:08-480,-900
0IHVRG0000X83MIG,ON4MMWAW7RWE9T2Y,I,1999012206:12:02-480,-900
0IHUWTN000XD3MIG,M1I3SUKK11FH3TQK,I,1999012206:15:26-480,-900
0IHVR1E000X83MIG,IU5PFFXUTWSJP6JI,I,1999012206:16:40-480,-900
0IHUTAN000XD3MIG,S59VCSRXJ79KE9B4,I,1999012222:38:20-480,-900
0IHUW1H000XD3MIG,PEMJMGBQ1MW0NLBU,I,1999012222:39:58-480,-900
0IHUO9V2T0XD3MIG,CL4ZP3MP41RBGF78,I,1999012222:40:56-480,-900
0IHV5RG000XD1MIG,Z7BOFU3YJ84DNTG5,I,1999012222:45:00-480,-900
0IHVNMSZ80X83MIG,O6X5E5ITN5D0YZKR,I,1999012223:00:06-480,-900
0IHUL8FWJ0XD3MIG,TY30SIPBDP4A1950,I,1999012301:36:22-480,-900
0IHUWUN090XD3MIG,ILQ1ZAUVMEYR39YX,I,1999012302:01:08-480,-900
0IHUL73000X23MIG,SYOSRJP8YTJ92DFQ,I,1999012302:09:38-480,-900
0IHULTH060XD3MIG,LG36R50AVQAUBLWY,I,1999012302:16:00-480,-900
0IHUQXB200XD1MIG,AT2AXMDH598MFITM,I,1999012302:19:24-480,-900
0IHULAMM70XD3MIG,QN7ED3DQFVH93HIY,I,1999012302:27:00-480,-900
0IHUPDX000XD3MIG,U38U8ETPH1HN6U0T,I,1999012305:07:00-480,-900
0IHUWUP090XD3MIG,RD0SSG6WAGR6C8XG,I,1999012305:11:24-480,-900
0IHUL9SXN0XD3MIG,EPH4EIYKU8X4F8QJ,I,1999012305:19:02-480,-900
0IHUWUS000XD3MIG,C3R497FI0WDDHPRQ,I,1999012305:22:36-480,-900
0IHUTQU4S0XD3MIG,SN6AYBRQL01XUSCK,I,1999012305:27:30-480,-900
0IHVM3A1N0X84MIG,CF7JG2GBAMXXBC7X,I,1999012305:41:32-480,-900
0IHV5NA000XD1MIG,HZTQHCMLQNUDB3XR,I,1999012305:51:32-480,-900
0IHUSER000XD3MIG,XGTV02201K64FUI9,I,1999012306:47:38-480,-900
0IHUSLN430XD3MIG,DXDK9QVHJMP663CV,I,1999012306:51:16-480,-900
0IHUSEI000XD3MIG,UN3YVJJ4N4BU1M1C,I,1999012306:54:58-480,-900
0IHUZ22000XD2MIG,FKPDQM5SMFC6Z5ZL,I,1999012306:58:22-480,-900
0IHUSZ86O0XD3MIG,HQ1LG55VZMOWX212,I,1999012307:09:22-480,-900
0IHVF59000X44MIG,VGLI6NFVV53PEO3F,I,1999012307:13:34-480,-900
0IHVA9KSD0X42MIG,UNRZ7LGL18TD78TS,I,1999012307:18:02-480,-900
0IHVKLOPS0X84MIG,ULIDDLU1Y4F7CDB9,I,1999012307:22:04-480,-900
0IHV2JO4F0XD2MIG,WUICSH2ZPKBHG31L,I,1999012307:27:52-480,-900
0IHVDY3000X44MIG,I0YWHXKUZOUPOENP,I,1999012307:31:26-480,-900
0IHUWUY190XD3MIG,LPC58JL3SLHCJFT1,I,1999012307:38:50-480,-900
0IHUT3L000XD3MIG,Z4NA4DJ6VE2EUX7X,I,1999012307:43:06-480,-900
0IHUWUK000XD3MIG,OICWMNG7533R8XUT,I,1999012307:44:22-480,-900
0IHV7UD000X31MIG,R15NHFQA957U6HK4,I,1999012307:45:18-480,-900
0IHVM5S3B0X85MIG,C3JJQRF3SB1TGNE3,I,1999012307:46:34-480,-900
0IHUWUM000XD3MIG,M82GC3AL9X3IDNTE,I,1999012307:47:38-480,-900
0IHUU93300XD2MIG,RJ6LGHRXDCKQXJR5,I,1999012307:49:36-480,-900
0IHUQ6E2X0XD3MIG,KO8SYR5BKFWD25Y8,I,1999012307:51:34-480,-900
0IHUR1L090X23MIG,HV6ZTKY35MBMLXPZ,I,1999012307:52:26-480,-900
0IHUWW3000XD3MIG,ODUFT1HX9D9N55NP,I,1999012319:14:04-480,-900
0IHUWW0130XD3MIG,FPY8WDQ0JHQA7FEZ,I,1999012319:20:32-480,-900
0IHUWW32U0XD3MIG,WVO5FS9L0PQWIM51,I,1999012320:54:30-480,-900
0IHUSG6000XD3MIG,SBF0HUUSZE9TONGF,I,1999012321:19:08-480,-900
0IHUSRA000XD3MIG,VMNZCKM95MSS1H3K,I,1999012402:15:54-480,-900
0IHUPAD000XD2MIG,KSJVGDB4QNDFRSUQ,I,1999012402:20:02-480,-900
0IHUR3T4P0XD3MIG,PPGP254B6IP8BUKW,I,1999012402:30:44-480,-900
0IHV539500XD1MIG,O1C07SVJM4ZVJ1F9,I,1999012405:05:30-480,-900
